popularity,original_title,runtime,genres,vote_count,vote_average,release_year,budget,revenue
1.303236,Happy Gilmore,92.0,Comedy,435,6.4,1996,16682600.867523,57284018.3603144
1.294658,Jingle All the Way,89.0,Comedy|Family,306,5.5,1996,83413004.3376152,180495160.446999
1.286189,Scream,111.0,Crime|Horror|Mystery,779,6.9,1996,19463034.3454435,240572367.523814
1.255866,The Long Kiss Goodnight,120.0,Action|Crime|Drama|Mystery|Thriller,164,6.4,1996,90364088.0324165,124364286.555366
1.117552,Jerry Maguire,139.0,Comedy|Drama|Romance,561,6.5,1996,69510836.9480127,380297392.384364
1.108452,Matilda,98.0,Comedy|Family|Fantasy,451,6.8,1996,50047802.6025691,46515840.1990345
1.108366,DragonHeart,103.0,Fantasy,273,6.1,1996,79242354.1207344,160246634.181008
1.10451,The Nutty Professor,95.0,Fantasy|Comedy|Romance|Science Fiction,334,5.4,1996,75071703.9038537,179017298.883947
1.056168,Daylight,115.0,Action|Adventure|Thriller,189,5.6,1996,111217339.11682,221339839.45499
1.049888,The Quest,95.0,Action|Adventure,63,5.1,1996,41706502.1688076,79799201.2648748
1.04502,Chain Reaction,107.0,Adventure,153,5.3,1996,69510836.9480127,83704023.9684487
1.044304,The English Patient,162.0,Drama|Romance|War,287,6.9,1996,37535851.9519268,322497509.079157
1.000489,Executive Decision,133.0,Action|Adventure|Drama|Thriller,128,5.5,1996,76461920.6428139,169563645.721058
0.975473,Twister,113.0,Action|Adventure|Drama,546,5.9,1996,127899939.984343,687422589.603987
0.962736,Ransom,117.0,Action|Thriller,235,6.2,1996,111217339.11682,430261905.711886
0.938162,The Cable Guy,96.0,Comedy|Drama|Thriller,283,5.4,1996,65340186.7311319,142950142.796112
0.928256,Sleepers,147.0,Crime|Drama|Thriller,371,7.2,1996,61169536.5142511,230241141.434673
0.923851,The Frighteners,110.0,Horror|Comedy,184,6.5,1996,41706502.1688076,40815673.5259497
0.902697,Broken Arrow,108.0,Action|Adventure|Drama|Thriller,244,5.5,1996,69510836.9480127,208908073.725418
0.891371999999999,Escape from L.A.,97.0,Action|Adventure|Science Fiction|Thriller,189,5.4,1996,69510836.9480127,58774700.5021323
0.870461,The People vs. Larry Flynt,129.0,Drama,122,6.5,1996,50047802.6025691,28221935.0343376
0.862046999999999,The Arrival,115.0,Action|Mystery|Science Fiction|Thriller,82,5.7,1996,34755418.4740063,19530281.9095405
0.833267,Bound,108.0,Romance|Drama|Thriller|Crime,100,6.5,1996,6255975.32532114,9747250.25555659
0.802896,Swingers,94.0,Comedy|Romance,129,6.9,1996,278043.34779205,6264208.18884926
0.794822,Striptease,115.0,Drama|Thriller|Crime,108,4.4,1996,69510836.9480127,157525101.405884
0.79243,The Fan,116.0,Drama|Mystery|Thriller,103,5.6,1996,76461920.6428139,25894759.4806873
0.779012,Jack,113.0,Comedy|Drama|Science Fiction,171,5.8,1996,62559753.2532114,81495857.9187371
0.759509,Primal Fear,129.0,Crime|Drama|Mystery|Thriller,317,7.3,1996,41706502.1688076,142658735.294808
0.745574,Courage Under Fire,117.0,Drama|Thriller|Mystery|War,134,6.1,1996,63949969.9921716,140218397.488823
0.693264,Set  It Off,118.0,Drama|Action|Crime,37,7.0,1996,12511950.6506422,57820345.9053876
0.690292,The Craft,101.0,Fantasy|Drama|Horror|Thriller,184,6.2,1996,20853251.0844038,34434926.2483068
0.670801,Hellraiser: Bloodline,86.0,Horror|Thriller|Science Fiction,52,4.8,1996,5560866.95584101,23181864.1221622
0.642274,Kingpin,113.0,Comedy,126,6.4,1996,37535851.9519268,34787996.8130671
0.635964,The Preacher's Wife,124.0,Fantasy|Drama|Comedy|Science Fiction|Romance,33,5.5,1996,55608669.5584101,66859986.9625474
0.618796,Bulletproof,84.0,Action|Adventure|Comedy|Thriller,78,5.2,1996,34755418.4740063,31435516.9513992
0.578849,Bordello of Blood,87.0,Horror|Comedy,27,4.9,1996,20853251.0844038,6.95108369480127
0.576743999999999,Evita,134.0,History|Drama|Music,59,5.9,1996,76461920.6428139,196086149.228923
0.566517,Flirting with Disaster,92.0,Comedy|Romance,28,6.2,1996,9731517.17272177,20439575.4111253
0.548582,Basquiat,108.0,Drama|History,53,6.7,1996,4117892.88185395,4186213.69327342
0.537577,Last Man Standing,101.0,Action|Crime|Drama|Thriller,131,6.0,1996,93144521.510337,65711375.990651
0.537381,Maximum Risk,100.0,Action|Adventure|Thriller,52,5.1,1996,34755418.4740063,71877657.3124079
0.529152,Fled,98.0,Action|Comedy|Thriller,20,5.3,1996,34755418.4740063,23902317.5330103
0.519242,She's the One,96.0,Comedy|Romance,42,5.7,1996,4865758.58636088,13182840.0543129
0.491539,The Crow: City of Angels,84.0,Action|Fantasy|Thriller,69,5.7,1996,18072817.6064833,24908912.3041549
0.481121,Bottle Rocket,91.0,Comedy|Crime|Drama,128,6.7,1996,9731517.17272177,778617.29877273
0.478051,James and the Giant Peach,79.0,Adventure|Animation|Family,222,6.1,1996,52828236.0804896,40206825.3246885
0.477489,Emma,121.0,Comedy|Drama|Romance,77,6.5,1996,8341300.43376152,30906823.0864396
0.471398,Tin Cup,135.0,Comedy|Drama|Romance,64,5.6,1996,62559753.2532114,74869549.707408
0.468045,The First Wives Club,103.0,Comedy,80,6.4,1996,36145635.2129666,161821228.414973
0.459939,Kama Sutra - A Tale of Love,117.0,Drama|History|Romance,20,6.1,1996,4170650.21688076,5712532.65097788
0.455716,Sling Blade,135.0,Drama,87,6.9,1996,1390216.73896025,34026133.0162156
0.453398,Secrets & Lies,142.0,Drama,45,6.7,1996,6255975.32532114,18652943.9299175
0.442104,Mary Reilly,104.0,Drama|Horror|Thriller|Romance,26,5.4,1996,65340186.7311319,17210051.878718
0.435293,The Ghost and the Darkness,109.0,Adventure,104,6.3,1996,69510836.9480127,104266255.422019
0.401898,Jude,123.0,Drama|Romance,20,6.7,1996,9731517.17272177,563037.779278902
0.397139,Lone Star,135.0,Drama|Mystery|Romance,27,6.6,1996,6951083.69480127,18448124.6879832
0.340804,Flipper,95.0,Adventure|Family,47,5.5,1996,35492233.3456552,27915579.9226566
0.366286,The Chamber,113.0,Drama|Thriller,26,6.0,1996,69510836.9480127,31335984.3839734
0.36509,White Squall,129.0,Action|Drama,41,6.2,1996,52828236.0804896,14319232.4112906
0.347219,The Phantom,100.0,Adventure|Action,69,4.9,1996,62559753.2532114,24051985.4866933
0.331074,Extreme Measures,118.0,Drama|Thriller,31,5.3,1996,52828236.0804896,24162142.0904383
0.317794,Michael Collins,132.0,Drama|Thriller,47,6.1,1996,38926068.6908871,23494662.8884282
0.392776,Hard Eight,96.0,Drama|Thriller,69,6.6,1996,4170650.21688076,309405.247206255
0.273628,Doctor Who,89.0,TV Movie|Adventure|Drama|Science Fiction,35,5.6,1996,6951083.69480127,58389103.0363306
0.243962,Ridicule,102.0,Comedy|Drama|Romance,18,6.6,1996,4170650.21688076,3480864.98729411
0.240968,The Island of Dr. Moreau,96.0,Fantasy|Horror|Science Fiction,68,4.6,1996,55608669.5584101,68993369.0832201
0.221598,Silent Trigger,93.0,Drama|Action|Thriller,11,4.6,1996,20853251.0844038,106187.534955262
0.211566,Citizen Ruth,104.0,Drama|Comedy,10,7.0,1996,4170650.21688076,212918.644655457
0.111375,Joe's Apartment,78.0,Fantasy|Comedy|Music,43,4.8,1996,18072817.6064833,6421430.58029175
0.099873,Bad Moon,80.0,Horror,12,6.0,1996,9731517.17272177,1529238.41285627
0.094017,Mrs. Winterbourne,105.0,Comedy|Romance|Drama,10,5.2,1996,34755418.4740063,13999482.5613297
4.271452,Gladiator,155.0,Action|Drama|Adventure,3531,7.7,2000,130428087.777343,579506463.914726
3.095625,Memento,113.0,Mystery|Thriller,2144,7.9,2000,11396629.0290882,50301043.2220954
2.977558,How the Grinch Stole Christmas,104.0,Family|Comedy|Fantasy,733,6.1,2000,155753930.064206,437049836.952227
2.197205,Cast Away,143.0,Adventure|Drama,1854,7.3,2000,113966290.290882,544039793.482951
2.153361,Snatch,103.0,Thriller|Crime,1943,7.5,2000,12662921.1434313,105808674.404893
1.956406,Mission: Impossible II,123.0,Adventure|Action|Thriller,1269,5.8,2000,158286514.292892,691886948.73239
1.889388,Bedazzled,93.0,Fantasy|Comedy|Romance,302,5.3,2000,60782021.4884706,114451543.559435
1.815244,Scary Movie,88.0,Comedy,681,5.9,2000,24059550.1725196,352054243.648785
1.768463,The Emperor's New Groove,78.0,Adventure|Animation|Comedy|Family|Fantasy,832,6.9,2000,126629211.434313,214418314.788063
1.767681,What Women Want,127.0,Comedy|Romance,576,6.0,2000,88640448.0040197,473734704.45755
1.60246,Dinosaur,82.0,Animation|Family,320,6.1,2000,161452244.57875,448581528.698231
1.562652,Charlie's Angels,98.0,Action|Adventure|Comedy|Crime|Thriller,709,5.5,2000,116498874.519568,334434768.987796
1.525559,Chicken Run,84.0,Animation|Comedy|Family,663,6.3,2000,56983145.1454412,284706235.424977
1.513108,The Patriot,165.0,Drama|History|War|Action,651,6.7,2000,139292132.577745,272625527.537294
1.303223,Final Destination,98.0,Horror,693,6.2,2000,29124718.6298921,67496299.8944418
1.240519,Coyote Ugly,100.0,Comedy,328,6.0,2000,56983145.1454412,144251532.719975
1.235745,Romeo Must Die,115.0,Action|Crime|Thriller,193,5.8,2000,31657302.8585784,115279131.303348
1.22950499999999,U-571,116.0,Action|Drama|Thriller|War,205,6.1,2000,78510111.0892746,161662974.580958
1.211626,Billy Elliot,110.0,Drama|Comedy|Music,359,7.1,2000,6331460.57171569,139292132.577745
1.209516,Gone In Sixty Seconds,118.0,Action|Crime|Thriller,994,6.0,2000,113966290.290882,300367400.727763
1.208034,Erin Brockovich,131.0,Drama,406,6.9,2000,65847189.9458432,324514308.594375
1.207663,Meet the Parents,108.0,Comedy|Romance,957,6.5,2000,69646066.2888726,418438688.415149
1.161107,"O Brother, Where Art Thou?",106.0,Action|Adventure|Comedy,662,7.2,2000,32923594.9729216,89906740.1183628
1.144594,Pitch Black,109.0,Thriller|Science Fiction|Action,1245,6.6,2000,29124718.6298921,67351113.1720718
1.104427,Boiler Room,118.0,Crime|Drama|Thriller,102,6.5,2000,32923594.9729216,36444209.9552846
1.085408,The Road to El Dorado,89.0,Adventure|Animation|Comedy|Family,462,6.8,2000,120297750.862598,96786159.4778419
1.073638,Miss Congeniality,111.0,Comedy|Crime|Action,563,6.1,2000,56983145.1454412,268453928.240745
1.060212,Frequency,118.0,Crime|Drama|Science Fiction|Thriller,215,6.8,2000,39255055.5446373,86242400.9810218
1.050687,Requiem for a Dream,102.0,Drama,1316,7.7,2000,5698314.51454412,9358035.48454414
1.042311,Pay It Forward,122.0,Drama|Romance,230,6.8,2000,50651684.5737255,70541855.2597722
1.006654,Hollow Man,112.0,Action|Science Fiction|Thriller,309,5.3,2000,120297750.862598,240865798.108463
1.001503,Big Momma's House,98.0,Crime|Comedy,279,5.7,2000,37988763.4302941,220283464.554964
0.981767,American Psycho,102.0,Thriller|Drama|Crime,1069,7.1,2000,8864044.80040197,43391479.7788344
0.97741,Dancer in the Dark,140.0,Drama|Crime|Music,190,7.4,2000,16208539.0635921,50692052.7000386
0.976664,Road Trip,93.0,Comedy|Adventure,299,5.7,2000,20260673.8294902,151643897.890256
0.972719,Remember the Titans,113.0,Drama,535,7.3,2000,37988763.4302941,173110594.660907
0.968941,The Gift,111.0,Horror|Drama|Thriller|Mystery,128,6.2,2000,12662921.1434313,15206448.6685698
0.923632,The Legend of Bagger Vance,126.0,Fantasy|Drama,146,6.2,2000,101303369.147451,49967161.2465987
0.918262,Traffic,148.0,Drama,286,6.6,2000,60782021.4884706,262775526.169699
0.91232,"Dude, Whereâ€™s My Car?",83.0,Comedy,287,5.1,2000,16461797.4864608,92668172.4568295
0.911808,The Family Man,125.0,Comedy|Drama|Romance|Fantasy,301,6.4,2000,75977526.8605883,157963714.90598
0.886238,The 6th Day,123.0,Action|Mystery|Science Fiction|Thriller,318,5.5,2000,103835953.376137,121672281.827999
0.848261,The Skulls,106.0,Crime|Drama|Thriller,88,5.9,2000,18994381.715147,44329315.9793908
0.78353,"Me, Myself & Irene",116.0,Comedy,521,5.9,2000,64580897.8315,189020688.933822
0.770457,Shanghai Noon,110.0,Adventure|Action|Comedy|Western,411,6.1,2000,69646066.2888726,72092928.8728784
0.768576,Unbreakable,106.0,Action|Fantasy|Thriller,948,6.7,2000,94971908.5757354,314190020.047936
0.743732,Space Cowboys,130.0,Action|Adventure|Thriller,211,6.2,2000,82308987.432304,163204960.01556
0.74231,The Whole Nine Yards,98.0,Comedy|Crime,313,6.0,2000,52297864.3223716,134697582.85096
0.736561999999999,Almost Famous,122.0,Drama|Music,454,7.3,2000,75977526.8605883,60001591.7291877
0.736173,Bring It On,98.0,Comedy,409,5.7,2000,35456179.2016078,114536031.835596
0.733654,Chocolat,121.0,Comedy|Drama|Romance,527,6.6,2000,31657302.8585784,193109981.775523
0.697768,High Fidelity,113.0,Comedy|Drama|Romance|Music,379,7.0,2000,37988763.4302941,59675655.7367084
0.697146,Red Planet,106.0,Thriller|Action|Science Fiction,132,5.3,2000,101303369.147451,42375160.0593232
0.689638,Mission to Mars,114.0,Science Fiction,181,5.6,2000,113966290.290882,77085044.9381745
0.687905,The Cell,107.0,Horror|Science Fiction|Thriller,216,5.7,2000,41787639.7733235,131891722.653662
0.664636,Shaft,99.0,Action|Adventure|Crime|Thriller,182,5.3,2000,58249437.2597843,135742080.1026
0.66065,Get Carter,102.0,Action|Drama|Thriller|Crime,77,5.3,2000,80536178.4722236,24582519.9516985
0.632783,The Flintstones in Viva Rock Vegas,90.0,Science Fiction|Comedy|Family|Romance,55,4.4,2000,105102245.49048,75304207.6860892
0.627609,Thirteen Days,145.0,Drama|Thriller,94,6.6,2000,101303369.147451,43771597.8783022
0.626782,The Beach,119.0,Drama|Adventure|Romance|Thriller,683,6.2,2000,50651684.5737255,182418082.296831
0.58332,The Perfect Storm,130.0,Drama,315,5.9,2000,151955053.721176,412503060.62804
0.54656,Titan A.E.,94.0,Animation|Action|Science Fiction|Family|Adventure,184,6.1,2000,94971908.5757354,46542103.1997682
0.542611,Scream 3,116.0,Horror|Mystery,390,5.6,2000,50651684.5737255,204929467.529231
0.530739,Vertical Limit,124.0,Action|Adventure|Thriller,151,6.0,2000,94971908.5757354,273093444.00051
0.525341,Reindeer Games,124.0,Thriller,86,5.2,2000,53184268.8024118,40735313.037541
0.495241,The Tigger Movie,77.0,Animation|Family,88,6.5,2000,37988763.4302941,57685345.9104842
0.49295,Next Friday,98.0,Comedy,70,6.6,2000,13929213.2577745,75758873.6686204
0.481089,Dracula 2000,99.0,Horror|Thriller,73,4.7,2000,35456179.2016078,41788066.5137661
0.47571,The Weight of Water,113.0,Crime|Drama|Mystery,14,5.1,2000,20260673.8294902,138190.458438266
0.468129,Urban Legends: Final Cut,97.0,Horror,48,4.3,2000,17728089.6008039,48846410.4164176
0.465293,Men of Honor,129.0,Drama,341,7.0,2000,40521347.6589804,61813934.3290779
0.464139,What Lies Beneath,130.0,Drama|Horror|Mystery|Thriller,234,6.1,2000,126629211.434313,196863281.732773
0.458778,Rules of Engagement,128.0,Action|Adventure|Drama|History|War,90,5.8,2000,75977526.8605883,89906740.1183628
0.449041,Finding Forrester,136.0,Drama,161,6.9,2000,54450560.9167549,101366384.908229
0.417675,Boys and Girls,94.0,Comedy|Drama|Romance,53,5.3,2000,20260673.8294902,26120278.5032224
0.410235,102 Dalmatians,100.0,Comedy|Family,150,5.0,2000,107634829.719166,232506137.717878
1.616724,Nutty Professor II: The Klumps,106.0,Fantasy|Comedy|Romance|Science Fiction,168,4.8,2000,106368537.604823,156143878.389357
0.623706,Keeping the Faith,127.0,Comedy,79,5.7,2000,37988763.4302941,46898399.8119809
0.38535,Supernova,91.0,Science Fiction,42,4.7,2000,113966290.290882,18776682.0411413
0.372923,Bounce,106.0,Drama|Romance,62,5.2,2000,44320224.0020098,46573332.4958921
0.339608,The Art of War,117.0,Action|Adventure|Thriller,67,5.7,2000,50651684.5737255,38240888.5217204
0.350814,Whatever It Takes,94.0,Drama|Comedy|Romance,22,5.0,2000,18994381.715147,12538970.1398189
0.349034,The Kid,104.0,Fantasy|Comedy|Family,141,5.9,2000,82308987.432304,88260560.3697167
0.332267,Highlander: Endgame,87.0,Action|Fantasy|Science Fiction,49,4.3,2000,31657302.8585784,20062635.8731438
0.324003,Love & Basketball,124.0,Action|Comedy|Drama|Romance,54,7.3,2000,25325842.2868627,35111897.168976
0.310295,Gossip,90.0,Drama|Mystery|Thriller,34,5.3,2000,17728089.6008039,6469258.47959851
0.309754,Quills,124.0,Drama,52,6.4,2000,17094943.5436323,8941131.59915472
0.285304,The Next Best Thing,108.0,Comedy|Drama,17,3.6,2000,31657302.8585784,30850386.0671398
0.284476,Dungeons & Dragons,107.0,Action|Adventure|Fantasy|Science Fiction,86,3.9,2000,44320224.0020098,19228950.9327001
0.279624,The Ladies Man,84.0,Comedy,14,5.4,2000,30391010.7442353,17348201.966501
0.277798,Hamlet,112.0,Drama,18,5.0,2000,2532584.22868627,1986494.48808368
0.471019,Under Suspicion,110.0,Mystery|Thriller,49,6.0,2000,31657302.8585784,329947.605897476
0.196668,Ready to Rumble,107.0,Action|Comedy|Drama,16,4.4,2000,30391010.7442353,15667085.2184201
0.253319,Center Stage,115.0,Drama|Music,49,7.0,2000,22793258.0581765,21781395.6869077
0.249219,Return to Me,115.0,Romance|Comedy|Drama,32,5.5,2000,30391010.7442353,46358947.9746417
0.223263,Saving Grace,93.0,Crime|Comedy,61,6.2,2000,12662921.1434313,33342081.7234539
0.222291,The Broken Hearts Club: A Romantic Comedy,94.0,Comedy|Drama|Romance,10,5.8,2000,1266292.11434313,2209499.92604854
0.207785,Drowning Mona,96.0,Comedy|Crime|Mystery,21,4.5,2000,20260673.8294902,19535331.5760575
0.203554,Gun Shy,101.0,Action|Comedy|Romance|Thriller,10,5.1,2000,12662921.1434313,2066384.85757759
0.182246,X-Men,104.0,Adventure|Action|Science Fiction,2766,6.6,2000,94971908.5757354,199187391.225507
0.12392,The Little Vampire,95.0,Horror|Family|Foreign,42,6.4,2000,27858426.515549,17165840.7065302
0.119214,Shadow of the Vampire,92.0,Drama|Horror,55,5.9,2000,10130336.9147451,10483653.9416127
0.104908,The Adventures of Rocky & Bullwinkle,88.0,Adventure|Animation|Action|Comedy|Family,35,4.0,2000,96238200.6900785,44490945.5048655
0.091492,The Big Kahuna,90.0,Comedy|Drama,37,6.5,2000,8864044.80040197,4721861.46966875
0.031018,Hanging Up,94.0,Comedy|Drama,21,5.2,2000,50651684.5737255,45634519.9841156
0.015997,The In Crowd,105.0,Thriller,12,5.2,2000,18994381.715147,6606876.57400109
4.215642,Blade Runner,117.0,Science Fiction|Drama|Thriller,2110,7.7,1982,63269987.2714343,74045476.2072083
2.900556,E.T. the Extra-Terrestrial,115.0,Science Fiction|Adventure|Family|Fantasy,1830,7.2,1982,23726245.2267878,1791694309.24878
2.355353,The Thing,109.0,Horror|Science Fiction|Mystery|Thriller,797,7.5,1982,22596424.0255122,31144285.1722943
1.928258,First Blood,93.0,Action|Adventure|Thriller|War,838,7.0,1982,33894636.0382684,282936387.224976
1.336612,Tron,96.0,Science Fiction|Action|Adventure,432,6.6,1982,38413920.8433708,74568199.2841904
1.241425,Rocky III,99.0,Drama,482,6.5,1982,38413920.8433708,280195657.916352
1.193916,Poltergeist,114.0,Horror,425,6.8,1982,24178173.7072981,276128301.591759
1.176922,Conan the Barbarian,129.0,Adventure|Fantasy|Action,356,6.5,1982,45192848.0510245,155579712.388195
1.161942,48 Hrs.,96.0,Thriller|Action|Comedy|Crime|Drama,171,6.1,1982,2259642.40255122,178214624.90275
0.946056,Star Trek II: The Wrath of Khan,113.0,Science Fiction|Action|Adventure|Drama|Thriller,406,7.0,1982,27115708.8306147,218733384.566958
0.925383,Fast Times at Ridgemont High,90.0,Comedy,157,6.9,1982,10168390.8114805,61220220.455232
0.884844,The Dark Crystal,93.0,Fantasy,123,7.3,1982,33894636.0382684,91689512.0279635
0.786388,Gandhi,191.0,Drama|History,412,7.1,1982,49712132.8561269,175659830.26922
0.689094,Tootsie,116.0,Comedy|Romance,176,6.7,1982,47452490.4535757,400408633.732077
0.555585,The Secret of NIMH,82.0,Fantasy|Animation|Drama|Family,80,7.3,1982,15817496.8178585,33139312.1512948
0.483395,Sophie's Choice,151.0,Drama|Romance,74,7.1,1982,27115708.8306147,67870619.2030286
0.475775,Grease 2,115.0,Comedy|Drama|Family|Music|Romance,92,5.3,1982,29827279.7136761,34282110.4788882
0.441852,Creepshow,120.0,Horror|Comedy|Fantasy,90,6.7,1982,18077139.2204098,47517466.4708611
0.421748,Annie,127.0,Comedy|Drama|Family|Music,99,6.2,1982,112982120.127561,128932942.626097
0.358107,The Year of Living Dangerously,115.0,War|Drama|Romance,31,6.7,1982,13557854.4153073,23225903.9078029
0.336314,Friday the 13th Part III,95.0,Horror|Thriller,107,5.7,1982,9038569.6102049,82906431.1456454
0.310497,Halloween III: Season of the Witch,96.0,Horror|Mystery|Science Fiction,90,4.7,1982,5649106.00637806,32538850.5967376
0.304359,The Verdict,129.0,Drama,47,7.0,1982,36154278.4408196,121969282.873108
0.647107,Firefox,136.0,Science Fiction|Action|Adventure|Thriller,60,5.1,1982,40673563.245922,159728119.826125
0.464188,Death Wish 2,88.0,Action|Crime|Thriller,27,5.6,1982,4.51928480510245,36.1542784408196
0.138161999999999,The Man from Snowy River,104.0,Drama|Action|Western|Romance,19,6.2,1982,7908748.40892929,46682908.223042
4.18054,The Truman Show,103.0,Comedy|Drama,2392,7.6,1998,80261728.1446979,353309720.778811
2.993102,Armageddon,151.0,Action|Thriller|Science Fiction|Adventure,1559,6.4,1998,187277365.670961,740815170.215728
2.770692,Mulan,88.0,Animation|Family|Adventure,1066,7.3,1998,120392592.217046,407087824.924557
2.729745,Blade,120.0,Horror|Action,1263,6.3,1998,60196296.1085234,175483613.698697
2.556082,The Big Lebowski,117.0,Comedy|Crime,1696,7.6,1998,20065432.0361744,37106552.6611244
2.170136,Saving Private Ryan,169.0,Drama|History|War,3396,7.7,1998,93638682.8354809,644556400.785869
2.045755,Rush Hour,98.0,Action|Comedy|Crime|Thriller,727,6.8,1998,44143950.4795838,326915200.675054
2.005566,A Bug's Life,95.0,Family|Animation,1159,6.6,1998,160523456.289395,486116613.870056
1.855981,The Prince of Egypt,99.0,Adventure|Animation|Drama|Family|Music,432,6.7,1998,93638682.8354809,292437871.068362
1.80704,Antz,83.0,Adventure|Animation|Comedy|Family,714,6.0,1998,80261728.1446979,229759715.113671
1.46043,Ronin,122.0,Action|Thriller|Crime|Adventure,363,6.6,1998,73573250.7993064,55662690.9911427
1.422685,Dark City,100.0,Mystery|Science Fiction,466,7.0,1998,36117777.665114,36385739.4706979
1.408985,Wild Things,108.0,Crime|Drama|Mystery,231,6.1,1998,26753909.3815659,89893135.5220617
1.379837,There's Something About Mary,119.0,Romance|Comedy,980,6.5,1998,30766995.7888008,494793021.724308
1.339249,The X Files,121.0,Mystery|Science Fiction|Thriller,244,6.3,1998,88287900.9591677,253089726.057357
1.333006,American History X,119.0,Drama,1563,8.0,1998,26753909.3815659,31937649.2115689
1.316855,What Dreams May Come,113.0,Drama|Fantasy|Romance,328,6.7,1998,113704114.871655,95625218.1279674
1.303667,Enemy of the State,132.0,Action|Drama|Thriller,815,6.5,1998,120392592.217046,335293149.942418
1.283006,Deep Impact,120.0,Action|Adventure|Drama|Romance|Science Fiction,490,5.6,1998,100327160.180872,187898944.598405
1.282567,Lost in Space,130.0,Adventure|Family|Science Fiction,207,4.9,1998,107015637.526263,182139843.219415
1.242498,The Negotiator,140.0,Action|Adventure|Crime|Drama|Mystery,337,6.7,1998,66884773.4539149,59591231.0316454
1.22669,Meet Joe Black,178.0,Fantasy|Drama|Mystery,673,6.8,1998,120392592.217046,191210324.119599
1.206274,Lethal Weapon 4,127.0,Action|Adventure|Comedy|Crime|Drama,438,6.1,1998,187277365.670961,381837952.105954
1.175952,I Still Know What You Did Last Summer,100.0,Horror|Mystery|Thriller,198,4.9,1998,86950205.4900894,53510643.9759626
1.170499,Godzilla,139.0,Science Fiction|Action|Thriller,582,5.1,1998,173900410.980178,507005703.79971
1.164656,Practical Magic,104.0,Drama|Fantasy|Comedy,185,6.2,1998,100327160.180872,62448141.8941741
1.152417,Sphere,134.0,Science Fiction,238,5.6,1998,100327160.180872,17523810.6449257
1.095887,Six Days Seven Nights,98.0,Action|Adventure|Comedy|Romance,176,5.6,1998,93638682.8354809,219382056.928841
1.090942,Fear and Loathing in Las Vegas,118.0,Adventure|Drama|Comedy,714,7.1,1998,24747366.1779485,14286955.4760102
1.059234,Shakespeare in Love,122.0,History,399,6.7,1998,33442386.7269574,387019102.157528
1.057585,The Mask of Zorro,136.0,Adventure|Comedy|Western|Romance|Thriller,734,6.1,1998,127081069.562438,334809823.179399
1.053252,The Waterboy,90.0,Comedy,292,5.8,1998,30766995.7888008,248800182.140615
1.041331,A Perfect Murder,107.0,Crime|Thriller|Drama,158,6.3,1998,80261728.1446979,171276344.741779
1.011829,Pi,84.0,Mystery|Drama|Thriller,286,6.9,1998,80261.7281446979,4308920.4356125
1.001818,City of Angels,114.0,Drama|Fantasy|Romance,323,6.4,1998,73573250.7993064,265780176.771105
0.992143,The Thin Red Line,170.0,Drama|History|War,413,6.8,1998,69560164.3920715,131263461.396717
0.968861,Small Soldiers,110.0,Comedy|Adventure|Fantasy|Science Fiction|Action,271,6.1,1998,53507818.7631319,73148595.3595611
0.962802,Doctor Dolittle,85.0,Comedy|Family|Fantasy,353,5.3,1998,94976378.3045592,393893266.348678
0.931643,Star Trek: Insurrection,103.0,Science Fiction|Action|Adventure|Thriller,230,6.2,1998,93638682.8354809,157848065.351239
0.922354,You've Got Mail,119.0,Comedy|Romance,498,6.2,1998,86950205.4900894,335522777.408945
0.904602,U.S. Marshals,131.0,Thriller|Crime|Action,194,6.1,1998,80261728.1446979,136936413.849803
0.893937,Elizabeth,124.0,Drama|History,173,6.8,1998,40130864.0723489,109892541.585273
0.884735,Out of Sight,123.0,Romance|Comedy|Crime,181,6.3,1998,64209382.5157583,103999894.054518
0.878645,The Wedding Singer,95.0,Romance|Comedy,375,6.4,1998,24078518.4434093,164947197.815596
0.823963999999999,EverAfter,121.0,Drama|Romance|Comedy,224,6.8,1998,34780082.1960357,87894313.4966918
0.792566,Patch Adams,115.0,Comedy|Drama,483,6.9,1998,66884773.4539149,270606298.4321
0.783938,Urban Legend,99.0,Horror|Thriller,144,5.4,1998,18727736.5670961,97019835.2146459
0.760447,Rounders,121.0,Drama|Crime,213,6.6,1998,16052345.6289395,30662519.0972749
0.722411999999999,Disturbing Behavior,82.0,Horror|Thriller|Science Fiction,45,5.6,1998,20065432.0361744,23419526.8490864
0.718275,Babe: Pig in the City,92.0,Adventure|Comedy|Drama|Family|Fantasy,176,5.1,1998,120392592.217046,92477375.8909553
0.699006999999999,"Lock, Stock and Two Smoking Barrels",105.0,Comedy|Crime,1167,7.3,1998,1805888.8832557,5213760.39172004
0.669113,A Night at the Roxbury,81.0,Comedy,96,6.2,1998,22740822.974331,40573861.9923663
0.653163,The Horse Whisperer,170.0,Drama|Romance,164,7.0,1998,80261728.1446979,249993295.470309
0.640933,Bride of Chucky,89.0,Comedy|Horror,162,5.4,1998,33442386.7269574,67783504.1548152
0.616116,54,93.0,Music|Drama,71,5.5,1998,17390041.0980178,22415981.0197065
0.607687,Great Expectations,111.0,Comedy|Drama|Romance,74,6.5,1998,33442386.7269574,74234160.6489321
0.577192,The Siege,116.0,Drama|Action|Thriller|Crime,196,6.0,1998,93638682.8354809,156072825.746571
